,index,Id,Name,Year,Gender,Count,Rank
14542,1060227,1060228,Michael,1989,M,65374,100.0
14543,1060228,1060229,Christopher,1989,M,53175,99.0
14544,1060229,1060230,Matthew,1989,M,45372,98.0
14545,1060230,1060231,Joshua,1989,M,44089,97.0
14546,1060231,1060232,David,1989,M,35203,96.0
14547,1060232,1060233,Daniel,1989,M,34986,95.0
14548,1060233,1060234,Andrew,1989,M,34811,94.0
14549,1060234,1060235,Justin,1989,M,32843,93.0
14550,1060235,1060236,James,1989,M,32695,92.0
14551,1060236,1060237,Robert,1989,M,30064,91.0
14552,1060237,1060238,Joseph,1989,M,29871,90.0
14553,1060238,1060239,John,1989,M,29836,89.0
14554,1060239,1060240,Ryan,1989,M,28408,88.0
14555,1060240,1060241,Nicholas,1989,M,28220,87.0
14556,1060241,1060242,William,1989,M,24673,86.0
14557,1060242,1060243,Anthony,1989,M,24423,85.0
14558,1060243,1060244,Jonathan,1989,M,23598,84.0
14559,1060244,1060245,Brandon,1989,M,23305,83.0
14560,1060245,1060246,Kevin,1989,M,21199,82.0
14561,1060246,1060247,Kyle,1989,M,20875,81.0
14562,1060247,1060248,Eric,1989,M,18975,80.0
14563,1060248,1060249,Steven,1989,M,18922,79.0
14564,1060249,1060250,Thomas,1989,M,18431,78.0
14565,1060250,1060251,Brian,1989,M,18097,77.0
14566,1060251,1060252,Zachary,1989,M,18073,76.0
14567,1060252,1060253,Jacob,1989,M,17829,75.0
14568,1060253,1060254,Adam,1989,M,16927,74.0
14569,1060254,1060255,Timothy,1989,M,16424,73.0
14570,1060255,1060256,Benjamin,1989,M,15728,72.0
14571,1060256,1060257,Tyler,1989,M,15588,71.0
14572,1060257,1060258,Aaron,1989,M,15315,70.0
14573,1060258,1060259,Alexander,1989,M,14517,69.0
14574,1060259,1060260,Richard,1989,M,14133,68.0
14575,1060260,1060261,Jeremy,1989,M,13078,67.0
14576,1060261,1060262,Jason,1989,M,12600,66.0
14577,1060262,1060263,Charles,1989,M,12244,65.0
14578,1060263,1060264,Jeffrey,1989,M,12009,64.0
14579,1060264,1060265,Patrick,1989,M,11982,63.0
14580,1060265,1060266,Sean,1989,M,11889,62.0
14581,1060266,1060267,Stephen,1989,M,11734,61.0
14582,1060267,1060268,Travis,1989,M,11521,60.0
14583,1060268,1060269,Mark,1989,M,11311,59.0
14584,1060269,1060270,Nathan,1989,M,10901,58.0
14585,1060270,1060271,Jordan,1989,M,10869,57.0
14586,1060271,1060272,Cody,1989,M,10819,56.0
14587,1060272,1060273,Jose,1989,M,10326,55.0
14588,1060273,1060274,Samuel,1989,M,10102,54.0
14589,1060274,1060275,Dustin,1989,M,9718,53.0
14590,1060275,1060276,Paul,1989,M,9028,52.0
14591,1060276,1060277,Jesse,1989,M,8850,51.0
14592,1060277,1060278,Scott,1989,M,8848,50.0
14593,1060278,1060279,Gregory,1989,M,8755,49.0
14594,1060279,1060280,Kenneth,1989,M,8555,48.0
14595,1060280,1060281,Derek,1989,M,8363,47.0
14596,1060281,1060282,Corey,1989,M,8003,46.0
14597,1060282,1060283,Bryan,1989,M,7852,45.0
14598,1060283,1060284,Jared,1989,M,7015,44.0
14599,1060284,1060285,Bradley,1989,M,6979,43.0
14600,1060285,1060286,Austin,1989,M,6883,42.0
14601,1060286,1060287,Alex,1989,M,6538,41.0
14602,1060287,1060288,Cory,1989,M,6451,40.0
14603,1060288,1060289,Edward,1989,M,5848,39.0
14604,1060289,1060290,Juan,1989,M,5771,38.0
14605,1060290,1060291,Cameron,1989,M,5590,37.0
14606,1060291,1060292,Shawn,1989,M,5476,36.0
14607,1060292,1060293,Peter,1989,M,5405,35.0
14608,1060293,1060294,Marcus,1989,M,5395,34.0
14609,1060294,1060295,Ian,1989,M,4945,33.0
14610,1060295,1060296,Evan,1989,M,4921,32.0
14611,1060296,1060297,Keith,1989,M,4891,31.0
14612,1060297,1060298,Shane,1989,M,4861,30.0
14613,1060298,1060299,Taylor,1989,M,4856,29.0
14614,1060299,1060300,Luis,1989,M,4845,28.0
14615,1060300,1060301,Chad,1989,M,4722,27.0
14616,1060301,1060302,Phillip,1989,M,4719,26.0
14617,1060302,1060303,Antonio,1989,M,4717,25.0
14618,1060303,1060304,Carlos,1989,M,4637,24.0
14619,1060304,1060305,Christian,1989,M,4618,23.0
14620,1060305,1060306,George,1989,M,4510,22.0
14621,1060306,1060307,Vincent,1989,M,4490,21.0
14622,1060307,1060308,Brett,1989,M,4422,20.0
14623,1060308,1060309,Donald,1989,M,4325,19.0
14624,1060309,1060310,Trevor,1989,M,4162,18.0
14625,1060310,1060311,Nathaniel,1989,M,4116,17.0
14626,1060311,1060312,Raymond,1989,M,4106,15.5
14627,1060312,1060313,Ronald,1989,M,4106,15.5
14628,1060313,1060314,Ethan,1989,M,4053,14.0
14629,1060314,1060315,Joel,1989,M,3938,13.0
14630,1060315,1060316,Victor,1989,M,3897,12.0
14631,1060316,1060317,Casey,1989,M,3851,11.0
14632,1060317,1060318,Caleb,1989,M,3786,10.0
14633,1060318,1060319,Douglas,1989,M,3695,9.0
14634,1060319,1060320,Mitchell,1989,M,3645,8.0
14635,1060320,1060321,Seth,1989,M,3633,7.0
14636,1060321,1060322,Erik,1989,M,3628,6.0
14637,1060322,1060323,Devin,1989,M,3594,5.0
14638,1060323,1060324,Blake,1989,M,3523,4.0
14639,1060324,1060325,Wesley,1989,M,3457,3.0
14640,1060325,1060326,Derrick,1989,M,3443,2.0
14641,1060326,1060327,Adrian,1989,M,3418,1.0
38998,1084683,1084684,Michael,1990,M,65274,100.0
38999,1084684,1084685,Christopher,1990,M,52323,99.0
39000,1084685,1084686,Matthew,1990,M,44794,98.0
39001,1084686,1084687,Joshua,1990,M,43214,97.0
39002,1084687,1084688,Daniel,1990,M,33809,96.0
39003,1084688,1084689,David,1990,M,33741,95.0
39004,1084689,1084690,Andrew,1990,M,33653,94.0
39005,1084690,1084691,James,1990,M,32344,93.0
39006,1084691,1084692,Justin,1990,M,30637,92.0
39007,1084692,1084693,Joseph,1990,M,30122,91.0
39008,1084693,1084694,Ryan,1990,M,29239,90.0
39009,1084694,1084695,John,1990,M,29067,89.0
39010,1084695,1084696,Robert,1990,M,28864,88.0
39011,1084696,1084697,Nicholas,1990,M,27900,87.0
39012,1084697,1084698,Anthony,1990,M,25073,86.0
39013,1084698,1084699,William,1990,M,24884,85.0
39014,1084699,1084700,Jonathan,1990,M,24064,84.0
39015,1084700,1084701,Kyle,1990,M,22697,83.0
39016,1084701,1084702,Brandon,1990,M,22153,82.0
39017,1084702,1084703,Jacob,1990,M,22005,81.0
39018,1084703,1084704,Tyler,1990,M,20629,80.0
39019,1084704,1084705,Zachary,1990,M,20424,79.0
39020,1084705,1084706,Kevin,1990,M,20401,78.0
39021,1084706,1084707,Eric,1990,M,19411,77.0
39022,1084707,1084708,Steven,1990,M,18749,76.0
39023,1084708,1084709,Thomas,1990,M,18214,75.0
39024,1084709,1084710,Brian,1990,M,16918,74.0
39025,1084710,1084711,Alexander,1990,M,16181,73.0
39026,1084711,1084712,Jordan,1990,M,16128,72.0
39027,1084712,1084713,Timothy,1990,M,15685,71.0
39028,1084713,1084714,Cody,1990,M,15392,70.0
39029,1084714,1084715,Adam,1990,M,14708,69.0
39030,1084715,1084716,Benjamin,1990,M,14619,68.0
39031,1084716,1084717,Aaron,1990,M,14549,67.0
39032,1084717,1084718,Richard,1990,M,13575,66.0
39033,1084718,1084719,Patrick,1990,M,12372,65.0
39034,1084719,1084720,Sean,1990,M,12014,64.0
39035,1084720,1084721,Charles,1990,M,11990,63.0
39036,1084721,1084722,Stephen,1990,M,11939,62.0
39037,1084722,1084723,Jeremy,1990,M,11685,61.0
39038,1084723,1084724,Jose,1990,M,11508,60.0
39039,1084724,1084725,Travis,1990,M,11453,59.0
39040,1084725,1084726,Jeffrey,1990,M,10979,58.0
39041,1084726,1084727,Nathan,1990,M,10934,57.0
39042,1084727,1084728,Samuel,1990,M,10882,56.0
39043,1084728,1084729,Mark,1990,M,10681,55.0
39044,1084729,1084730,Jason,1990,M,10676,54.0
39045,1084730,1084731,Jesse,1990,M,8980,53.0
39046,1084731,1084732,Paul,1990,M,8578,52.0
39047,1084732,1084733,Dustin,1990,M,8453,51.0
39048,1084733,1084734,Gregory,1990,M,8377,50.0
39049,1084734,1084735,Kenneth,1990,M,8259,49.0
39050,1084735,1084736,Scott,1990,M,8082,48.0
39051,1084736,1084737,Derek,1990,M,8074,47.0
39052,1084737,1084738,Austin,1990,M,7909,46.0
39053,1084738,1084739,Corey,1990,M,7690,45.0
39054,1084739,1084740,Bryan,1990,M,7435,44.0
39055,1084740,1084741,Ethan,1990,M,6987,43.0
39056,1084741,1084742,Alex,1990,M,6941,42.0
39057,1084742,1084743,Christian,1990,M,6775,41.0
39058,1084743,1084744,Juan,1990,M,6735,40.0
39059,1084744,1084745,Cameron,1990,M,6663,39.0
39060,1084745,1084746,Jared,1990,M,6639,38.0
39061,1084746,1084747,Taylor,1990,M,6574,37.0
39062,1084747,1084748,Bradley,1990,M,6430,36.0
39063,1084748,1084749,Luis,1990,M,5788,35.0
39064,1084749,1084750,Cory,1990,M,5763,34.0
39065,1084750,1084751,Edward,1990,M,5741,33.0
39066,1084751,1084752,Shawn,1990,M,5719,32.0
39067,1084752,1084753,Ian,1990,M,5460,31.0
39068,1084753,1084754,Evan,1990,M,5307,30.0
39069,1084754,1084755,Marcus,1990,M,5297,29.0
39070,1084755,1084756,Shane,1990,M,5271,28.0
39071,1084756,1084757,Peter,1990,M,5215,27.0
39072,1084757,1084758,Carlos,1990,M,5207,26.0
39073,1084758,1084759,Trevor,1990,M,5140,25.0
39074,1084759,1084760,Antonio,1990,M,4864,24.0
39075,1084760,1084761,Vincent,1990,M,4798,23.0
39076,1084761,1084762,George,1990,M,4564,22.0
39077,1084762,1084763,Keith,1990,M,4481,21.0
39078,1084763,1084764,Phillip,1990,M,4453,20.0
39079,1084764,1084765,Victor,1990,M,4440,19.0
39080,1084765,1084766,Dylan,1990,M,4412,18.0
39081,1084766,1084767,Brett,1990,M,4392,17.0
39082,1084767,1084768,Chad,1990,M,4349,16.0
39083,1084768,1084769,Nathaniel,1990,M,4341,15.0
39084,1084769,1084770,Donald,1990,M,4177,14.0
39085,1084770,1084771,Caleb,1990,M,4153,13.0
39086,1084771,1084772,Casey,1990,M,4130,12.0
39087,1084772,1084773,Jesus,1990,M,4127,11.0
39088,1084773,1084774,Blake,1990,M,4101,10.0
39089,1084774,1084775,Raymond,1990,M,4061,9.0
39090,1084775,1084776,Mitchell,1990,M,4019,8.0
39091,1084776,1084777,Adrian,1990,M,3999,7.0
39092,1084777,1084778,Joel,1990,M,3998,6.0
39093,1084778,1084779,Erik,1990,M,3950,5.0
39094,1084779,1084780,Ronald,1990,M,3900,4.0
39095,1084780,1084781,Devin,1990,M,3862,3.0
39096,1084781,1084782,Garrett,1990,M,3755,2.0
39097,1084782,1084783,Gabriel,1990,M,3694,1.0
63939,1109624,1109625,Michael,1991,M,60781,100.0
63940,1109625,1109626,Christopher,1991,M,47099,99.0
63941,1109626,1109627,Matthew,1991,M,41633,98.0
63942,1109627,1109628,Joshua,1991,M,41217,97.0
63943,1109628,1109629,Andrew,1991,M,31524,96.0
63944,1109629,1109630,Daniel,1991,M,30909,95.0
63945,1109630,1109631,James,1991,M,30501,94.0
63946,1109631,1109632,David,1991,M,30414,93.0
63947,1109632,1109633,Joseph,1991,M,29835,92.0
63948,1109633,1109634,John,1991,M,27798,91.0
63949,1109634,1109635,Ryan,1991,M,27533,90.0
63950,1109635,1109636,Nicholas,1991,M,27357,89.0
63951,1109636,1109637,Robert,1991,M,26827,88.0
63952,1109637,1109638,Justin,1991,M,26781,87.0
63953,1109638,1109639,Brandon,1991,M,26016,86.0
63954,1109639,1109640,Tyler,1991,M,25205,85.0
63955,1109640,1109641,Jacob,1991,M,25186,84.0
63956,1109641,1109642,Anthony,1991,M,24441,83.0
63957,1109642,1109643,William,1991,M,23863,82.0
63958,1109643,1109644,Jonathan,1991,M,22971,81.0
63959,1109644,1109645,Kyle,1991,M,21611,80.0
63960,1109645,1109646,Zachary,1991,M,21382,79.0
63961,1109646,1109647,Kevin,1991,M,20258,78.0
63962,1109647,1109648,Cody,1991,M,18978,77.0
63963,1109648,1109649,Eric,1991,M,18045,76.0
63964,1109649,1109650,Alexander,1991,M,17635,75.0
63965,1109650,1109651,Steven,1991,M,16853,74.0
63966,1109651,1109652,Thomas,1991,M,16780,73.0
63967,1109652,1109653,Jordan,1991,M,16013,72.0
63968,1109653,1109654,Brian,1991,M,14908,71.0
63969,1109654,1109655,Aaron,1991,M,14241,70.0
63970,1109655,1109656,Timothy,1991,M,14149,69.0
63971,1109656,1109657,Benjamin,1991,M,13871,68.0
63972,1109657,1109658,Richard,1991,M,12550,67.0
63973,1109658,1109659,Patrick,1991,M,12412,66.0
63974,1109659,1109660,Adam,1991,M,12299,65.0
63975,1109660,1109661,Jose,1991,M,11718,64.0
63976,1109661,1109662,Charles,1991,M,11334,63.0
63977,1109662,1109663,Samuel,1991,M,11230,62.0
63978,1109663,1109664,Sean,1991,M,11175,61.0
63979,1109664,1109665,Stephen,1991,M,10525,60.0
63980,1109665,1109666,Nathan,1991,M,10491,59.0
63981,1109666,1109667,Jeremy,1991,M,10397,58.0
63982,1109667,1109668,Travis,1991,M,10134,57.0
63983,1109668,1109669,Jeffrey,1991,M,9895,56.0
63984,1109669,1109670,Dylan,1991,M,9761,55.0
63985,1109670,1109671,Mark,1991,M,9679,54.0
63986,1109671,1109672,Christian,1991,M,9440,53.0
63987,1109672,1109673,Jason,1991,M,9378,52.0
63988,1109673,1109674,Austin,1991,M,9056,51.0
63989,1109674,1109675,Jesse,1991,M,8365,50.0
63990,1109675,1109676,Taylor,1991,M,7968,49.0
63991,1109676,1109677,Paul,1991,M,7676,48.0
63992,1109677,1109678,Kenneth,1991,M,7575,47.0
63993,1109678,1109679,Gregory,1991,M,7547,46.0
63994,1109679,1109680,Dustin,1991,M,7387,45.0
63995,1109680,1109681,Scott,1991,M,7110,44.0
63996,1109681,1109682,Corey,1991,M,6925,43.0
63997,1109682,1109683,Derek,1991,M,6894,42.0
63998,1109683,1109684,Juan,1991,M,6834,41.0
63999,1109684,1109685,Bryan,1991,M,6756,40.0
64000,1109685,1109686,Cameron,1991,M,6693,39.0
64001,1109686,1109687,Alex,1991,M,6672,38.0
64002,1109687,1109688,Jared,1991,M,6212,37.0
64003,1109688,1109689,Ethan,1991,M,6126,36.0
64004,1109689,1109690,Luis,1991,M,5889,35.0
64005,1109690,1109691,Bradley,1991,M,5722,34.0
64006,1109691,1109692,Edward,1991,M,5571,33.0
64007,1109692,1109693,Trevor,1991,M,5528,32.0
64008,1109693,1109694,Evan,1991,M,5449,31.0
64009,1109694,1109695,Shawn,1991,M,5416,30.0
64010,1109695,1109696,Carlos,1991,M,5329,29.0
64011,1109696,1109697,Ian,1991,M,5318,28.0
64012,1109697,1109698,Cory,1991,M,5121,27.0
64013,1109698,1109699,Shane,1991,M,5104,26.0
64014,1109699,1109700,Marcus,1991,M,5067,25.0
64015,1109700,1109701,Peter,1991,M,4958,24.0
64016,1109701,1109702,Caleb,1991,M,4861,23.0
64017,1109702,1109703,Antonio,1991,M,4612,22.0
64018,1109703,1109704,Jesus,1991,M,4597,21.0
64019,1109704,1109705,Vincent,1991,M,4492,20.0
64020,1109705,1109706,Gabriel,1991,M,4413,19.0
64021,1109706,1109707,Devin,1991,M,4388,18.0
64022,1109707,1109708,Nathaniel,1991,M,4368,17.0
64023,1109708,1109709,Victor,1991,M,4329,16.0
64024,1109709,1109710,Blake,1991,M,4273,15.0
64025,1109710,1109711,George,1991,M,4176,14.0
64026,1109711,1109712,Brett,1991,M,4152,13.0
64027,1109712,1109713,Keith,1991,M,4124,12.0
64028,1109713,1109714,Casey,1991,M,4108,11.0
64029,1109714,1109715,Garrett,1991,M,4053,10.0
64030,1109715,1109716,Miguel,1991,M,3942,9.0
64031,1109716,1109717,Adrian,1991,M,3920,8.0
64032,1109717,1109718,Logan,1991,M,3891,7.0
64033,1109718,1109719,Erik,1991,M,3887,6.0
64034,1109719,1109720,Mitchell,1991,M,3880,5.0
64035,1109720,1109721,Raymond,1991,M,3861,4.0
64036,1109721,1109722,Phillip,1991,M,3848,3.0
64037,1109722,1109723,Seth,1991,M,3806,2.0
64038,1109723,1109724,Joel,1991,M,3759,1.0
89189,1134874,1134875,Michael,1992,M,54377,100.0
89190,1134875,1134876,Christopher,1992,M,42461,99.0
89191,1134876,1134877,Matthew,1992,M,37730,98.0
89192,1134877,1134878,Joshua,1992,M,36211,97.0
89193,1134878,1134879,Andrew,1992,M,30533,96.0
89194,1134879,1134880,Brandon,1992,M,29618,95.0
89195,1134880,1134881,Daniel,1992,M,29141,94.0
89196,1134881,1134882,Tyler,1992,M,28792,93.0
89197,1134882,1134883,James,1992,M,28502,92.0
89198,1134883,1134884,David,1992,M,28403,91.0
89199,1134884,1134885,Joseph,1992,M,27886,90.0
89200,1134885,1134886,Nicholas,1992,M,27751,89.0
89201,1134886,1134887,Ryan,1992,M,27006,88.0
89202,1134887,1134888,John,1992,M,26240,87.0
89203,1134888,1134889,Jacob,1992,M,25655,86.0
89204,1134889,1134890,Zachary,1992,M,24797,85.0
89205,1134890,1134891,Robert,1992,M,24086,84.0
89206,1134891,1134892,Justin,1992,M,23614,83.0
89207,1134892,1134893,Anthony,1992,M,23160,82.0
89208,1134893,1134894,William,1992,M,23060,81.0
89209,1134894,1134895,Jonathan,1992,M,21400,80.0
89210,1134895,1134896,Kyle,1992,M,20708,79.0
89211,1134896,1134897,Alexander,1992,M,20061,78.0
89212,1134897,1134898,Cody,1992,M,19873,77.0
89213,1134898,1134899,Kevin,1992,M,19634,76.0
89214,1134899,1134900,Eric,1992,M,16135,75.0
89215,1134900,1134901,Thomas,1992,M,15283,74.0
89216,1134901,1134902,Dylan,1992,M,15060,73.0
89217,1134902,1134903,Steven,1992,M,15039,72.0
89218,1134903,1134904,Aaron,1992,M,14502,71.0
89219,1134904,1134905,Brian,1992,M,14100,70.0
89220,1134905,1134906,Jordan,1992,M,14029,69.0
89221,1134906,1134907,Benjamin,1992,M,13447,68.0
89222,1134907,1134908,Timothy,1992,M,12857,67.0
89223,1134908,1134909,Christian,1992,M,11951,66.0
89224,1134909,1134910,Adam,1992,M,11902,65.0
89225,1134910,1134911,Jose,1992,M,11818,64.0
89226,1134911,1134912,Austin,1992,M,11452,63.0
89227,1134912,1134913,Patrick,1992,M,11404,62.0
89228,1134913,1134914,Samuel,1992,M,11333,61.0
89229,1134914,1134915,Richard,1992,M,11326,60.0
89230,1134915,1134916,Sean,1992,M,11065,59.0
89231,1134916,1134917,Charles,1992,M,10464,58.0
89232,1134917,1134918,Nathan,1992,M,10147,57.0
89233,1134918,1134919,Stephen,1992,M,9306,56.0
89234,1134919,1134920,Jason,1992,M,9239,55.0
89235,1134920,1134921,Jeremy,1992,M,9043,54.0
89236,1134921,1134922,Travis,1992,M,8887,53.0
89237,1134922,1134923,Mark,1992,M,8742,52.0
89238,1134923,1134924,Jesse,1992,M,8558,51.0
89239,1134924,1134925,Jeffrey,1992,M,8469,50.0
89240,1134925,1134926,Taylor,1992,M,8240,49.0
89241,1134926,1134927,Cameron,1992,M,7354,48.0
89242,1134927,1134928,Alex,1992,M,7348,47.0
89243,1134928,1134929,Paul,1992,M,6996,46.0
89244,1134929,1134930,Juan,1992,M,6945,45.0
89245,1134930,1134931,Bryan,1992,M,6834,44.0
89246,1134931,1134932,Dustin,1992,M,6798,43.0
89247,1134932,1134933,Kenneth,1992,M,6730,42.0
89248,1134933,1134934,Gregory,1992,M,6496,41.0
89249,1134934,1134935,Scott,1992,M,6447,40.0
89250,1134935,1134936,Derek,1992,M,6293,39.0
89251,1134936,1134937,Trevor,1992,M,6192,38.0
89252,1134937,1134938,Luis,1992,M,6162,37.0
89253,1134938,1134939,Corey,1992,M,6137,36.0
89254,1134939,1134940,Evan,1992,M,6047,35.0
89255,1134940,1134941,Jared,1992,M,5862,34.0
89256,1134941,1134942,Ian,1992,M,5534,33.0
89257,1134942,1134943,Carlos,1992,M,5334,32.0
89258,1134943,1134944,Edward,1992,M,5229,31.0
89259,1134944,1134945,Shawn,1992,M,5151,30.0
89260,1134945,1134946,Bradley,1992,M,5095,29.0
89261,1134946,1134947,Dillon,1992,M,5059,28.0
89262,1134947,1134948,Caleb,1992,M,5036,27.0
89263,1134948,1134949,Devin,1992,M,4970,26.0
89264,1134949,1134950,Ethan,1992,M,4905,25.0
89265,1134950,1134951,Shane,1992,M,4845,24.0
89266,1134951,1134952,Jesus,1992,M,4817,23.0
89267,1134952,1134953,Nathaniel,1992,M,4687,22.0
89268,1134953,1134954,Connor,1992,M,4604,21.0
89269,1134954,1134955,Peter,1992,M,4592,20.0
89270,1134955,1134956,Marcus,1992,M,4535,19.0
89271,1134956,1134957,Cory,1992,M,4435,18.0
89272,1134957,1134958,Blake,1992,M,4394,17.0
89273,1134958,1134959,Antonio,1992,M,4342,16.0
89274,1134959,1134960,Gabriel,1992,M,4334,15.0
89275,1134960,1134961,Victor,1992,M,4291,14.0
89276,1134961,1134962,Garrett,1992,M,4267,13.0
89277,1134962,1134963,Logan,1992,M,4223,12.0
89278,1134963,1134964,Miguel,1992,M,4166,11.0
89279,1134964,1134965,Mitchell,1992,M,4119,10.0
89280,1134965,1134966,Vincent,1992,M,4104,9.0
89281,1134966,1134967,Luke,1992,M,4064,8.0
89282,1134967,1134968,Seth,1992,M,3911,7.0
89283,1134968,1134969,George,1992,M,3892,6.0
89284,1134969,1134970,Adrian,1992,M,3859,5.0
89285,1134970,1134971,Brett,1992,M,3822,4.0
89286,1134971,1134972,Erik,1992,M,3817,3.0
89287,1134972,1134973,Spencer,1992,M,3693,2.0
89288,1134973,1134974,Joel,1992,M,3662,1.0
114795,1160480,1160481,Michael,1993,M,49553,100.0
114796,1160481,1160482,Christopher,1993,M,38228,99.0
114797,1160482,1160483,Matthew,1993,M,35770,98.0
114798,1160483,1160484,Joshua,1993,M,33575,97.0
114799,1160484,1160485,Tyler,1993,M,29796,96.0
114800,1160485,1160486,Brandon,1993,M,28734,95.0
114801,1160486,1160487,Daniel,1993,M,28670,94.0
114802,1160487,1160488,Nicholas,1993,M,28107,93.0
114803,1160488,1160489,Jacob,1993,M,27476,92.0
114804,1160489,1160490,Andrew,1993,M,27312,91.0
114805,1160490,1160491,David,1993,M,27017,90.0
114806,1160491,1160492,Joseph,1993,M,27004,89.0
114807,1160492,1160493,Ryan,1993,M,26716,88.0
114808,1160493,1160494,James,1993,M,26249,87.0
114809,1160494,1160495,Zachary,1993,M,25533,86.0
114810,1160495,1160496,John,1993,M,24989,85.0
114811,1160496,1160497,Robert,1993,M,22444,84.0
114812,1160497,1160498,William,1993,M,22208,83.0
114813,1160498,1160499,Anthony,1993,M,21786,82.0
114814,1160499,1160500,Justin,1993,M,21536,81.0
114815,1160500,1160501,Alexander,1993,M,20523,80.0
114816,1160501,1160502,Jonathan,1993,M,19941,79.0
114817,1160502,1160503,Kyle,1993,M,19450,78.0
114818,1160503,1160504,Cody,1993,M,19150,77.0
114819,1160504,1160505,Kevin,1993,M,19075,76.0
114820,1160505,1160506,Austin,1993,M,17577,75.0
114821,1160506,1160507,Thomas,1993,M,14859,74.0
114822,1160507,1160508,Jordan,1993,M,14753,73.0
114823,1160508,1160509,Eric,1993,M,14542,72.0
114824,1160509,1160510,Aaron,1993,M,13828,71.0
114825,1160510,1160511,Steven,1993,M,13464,70.0
114826,1160511,1160512,Dylan,1993,M,12686,69.0
114827,1160512,1160513,Benjamin,1993,M,12678,68.0
114828,1160513,1160514,Brian,1993,M,12543,67.0
114829,1160514,1160515,Christian,1993,M,11884,66.0
114830,1160515,1160516,Jose,1993,M,11837,65.0
114831,1160516,1160517,Samuel,1993,M,11701,64.0
114832,1160517,1160518,Timothy,1993,M,11635,63.0
114833,1160518,1160519,Adam,1993,M,11528,62.0
114834,1160519,1160520,Richard,1993,M,10227,61.0
114835,1160520,1160521,Nathan,1993,M,10190,60.0
114836,1160521,1160522,Sean,1993,M,10176,59.0
114837,1160522,1160523,Patrick,1993,M,9856,58.0
114838,1160523,1160524,Charles,1993,M,9855,57.0
114839,1160524,1160525,Jason,1993,M,8633,56.0
114840,1160525,1160526,Jeremy,1993,M,8570,55.0
114841,1160526,1160527,Stephen,1993,M,8366,54.0
114842,1160527,1160528,Jesse,1993,M,8261,53.0
114843,1160528,1160529,Mark,1993,M,8059,52.0
114844,1160529,1160530,Travis,1993,M,7937,51.0
114845,1160530,1160531,Taylor,1993,M,7688,50.0
114846,1160531,1160532,Alex,1993,M,7636,49.0
114847,1160532,1160533,Jeffrey,1993,M,7535,48.0
114848,1160533,1160534,Cameron,1993,M,7089,47.0
114849,1160534,1160535,Juan,1993,M,6893,46.0
114850,1160535,1160536,Paul,1993,M,6477,45.0
114851,1160536,1160537,Connor,1993,M,6451,44.0
114852,1160537,1160538,Luis,1993,M,6405,43.0
114853,1160538,1160539,Dustin,1993,M,6308,42.0
114854,1160539,1160540,Kenneth,1993,M,6275,41.0
114855,1160540,1160541,Bryan,1993,M,6157,40.0
114856,1160541,1160542,Evan,1993,M,6088,39.0
114857,1160542,1160543,Jared,1993,M,6060,38.0
114858,1160543,1160544,Trevor,1993,M,6008,37.0
114859,1160544,1160545,Gregory,1993,M,5806,36.0
114860,1160545,1160546,Caleb,1993,M,5782,35.0
114861,1160546,1160547,Derek,1993,M,5755,34.0
114862,1160547,1160548,Corey,1993,M,5676,33.0
114863,1160548,1160549,Scott,1993,M,5572,32.0
114864,1160549,1160550,Ian,1993,M,5398,31.0
114865,1160550,1160551,Devin,1993,M,5355,30.0
114866,1160551,1160552,Carlos,1993,M,5346,29.0
114867,1160552,1160553,Bradley,1993,M,5133,28.0
114868,1160553,1160554,Marcus,1993,M,5059,27.0
114869,1160554,1160555,Nathaniel,1993,M,4852,26.0
114870,1160555,1160556,Logan,1993,M,4843,25.0
114871,1160556,1160557,Shawn,1993,M,4814,24.0
114872,1160557,1160558,Edward,1993,M,4787,23.0
114873,1160558,1160559,Garrett,1993,M,4713,22.0
114874,1160559,1160560,Jesus,1993,M,4680,21.0
114875,1160560,1160561,Mitchell,1993,M,4582,20.0
114876,1160561,1160562,Peter,1993,M,4535,19.0
114877,1160562,1160563,Blake,1993,M,4505,18.0
114878,1160563,1160564,Shane,1993,M,4435,17.0
114879,1160564,1160565,Dakota,1993,M,4412,16.0
114880,1160565,1160566,Gabriel,1993,M,4373,15.0
114881,1160566,1160567,Luke,1993,M,4351,14.0
114882,1160567,1160568,Miguel,1993,M,4346,13.0
114883,1160568,1160569,Antonio,1993,M,4301,12.0
114884,1160569,1160570,Dillon,1993,M,4284,11.0
114885,1160570,1160571,Victor,1993,M,4205,10.0
114886,1160571,1160572,Ethan,1993,M,4159,9.0
114887,1160572,1160573,Seth,1993,M,4059,8.0
114888,1160573,1160574,Cory,1993,M,3996,7.0
114889,1160574,1160575,Lucas,1993,M,3919,6.0
114890,1160575,1160576,Spencer,1993,M,3884,5.0
114891,1160576,1160577,Hunter,1993,M,3792,4.0
114892,1160577,1160578,Tanner,1993,M,3767,3.0
114893,1160578,1160579,Adrian,1993,M,3751,2.0
114894,1160579,1160580,Vincent,1993,M,3685,1.0
140710,1186395,1186396,Michael,1994,M,44465,100.0
140711,1186396,1186397,Christopher,1994,M,34799,99.0
140712,1186397,1186398,Matthew,1994,M,33645,98.0
140713,1186398,1186399,Joshua,1994,M,31367,97.0
140714,1186399,1186400,Tyler,1994,M,30477,96.0
140715,1186400,1186401,Brandon,1994,M,29487,95.0
140716,1186401,1186402,Jacob,1994,M,29407,94.0
